"Resultat","Assemblage","Order.q","Method","Size","Diversity","CI_lower","CI_upper","Shadow_Size"
"res_epi","root","Simpson (q=2)","Rarefaction",1335378.20512821,255.332477944589,254.671573044353,255.993382844825,1.3218098004719
"res_epi","root","Simpson (q=2)","Rarefaction",1468915.02564103,255.336898962956,254.675971127867,255.997826798045,1.32185567017837
"res_epi","root","Simpson (q=2)","Rarefaction",1602451.84615385,255.340583187402,254.679636239147,256.001530135657,1.32189389651012
"res_epi","root","Simpson (q=2)","Rarefaction",1735988.66666667,255.343700746337,254.682737624677,256.004663867997,1.32192624331992
"res_epi","root","Simpson (q=2)","Rarefaction",1869525.48717949,255.346373013953,254.685396028859,256.007349999048,1.3219539701889
"res_epi","root","Simpson (q=2)","Rarefaction",2003062.30769231,255.348688949436,254.687699949267,256.009677949605,1.32197800033822
"res_epi","root","Simpson (q=2)","Rarefaction",2136599.12820513,255.350715427915,254.689715914185,256.011714941645,1.32199902746018
"res_epi","root","Simpson (q=2)","Rarefaction",2270135.94871795,255.35250353218,254.691494741508,256.013512322852,1.32201758134457
"res_epi","root","Simpson (q=2)","Rarefaction",2403672.76923077,255.354093135708,254.693076098441,256.015110172975,1.32203407453403
"res_epi","root","Simpson (q=2)","Rarefaction",2537209.58974359,255.355515289779,254.694490872883,256.016539706675,1.32204883379163
"res_epi","root","Simpson (q=2)","Rarefaction",2670746.41025641,255.356795288242,254.69576423083,256.017826345654,1.32206211482386
"res_epi","root","Simpson (q=2)","Rarefaction",2804283.23076923,255.357953328687,254.696916263041,256.018990394332,1.32207413129166
"res_epi","root","Simpson (q=2)","Rarefaction",2937820.05128205,255.359006171397,254.69796364313,256.020048699664,1.32208505653452
"res_epi","root","Simpson (q=2)","Rarefaction",3071356.87179487,255.359967458232,254.698919942803,256.021014973662,1.32209503085932
"res_epi","root","Simpson (q=2)","Rarefaction",3204893.69230769,255.360848565509,254.699796478917,256.0219006521,1.32210417318308
"res_epi","root","Simpson (q=2)","Rarefaction",3338430.51282051,255.36165924606,254.700602953538,256.022715538583,1.32211258504492
"res_epi","root","Simpson (q=2)","Observed",3471964,255.362407562375,254.701347387548,256.023467737201,1.32212034965266
"res_epi","root","Simpson (q=2)","Extrapolation",3471967.33333333,255.362407580336,254.701347405416,256.023467755255,1.32212034983908
"res_epi","root","Simpson (q=2)","Extrapolation",3605504.15384615,255.363100480391,254.702036710502,256.024164250279,1.3221275397766
"res_epi","root","Simpson (q=2)","Extrapolation",3739040.97435897,255.363743891084,254.702676782983,256.024810999184,1.32213421620105
"res_epi","root","Simpson (q=2)","Extrapolation",3872577.79487179,255.364342931655,254.70327271554,256.025413147769,1.32214043222896
"res_epi","root","Simpson (q=2)","Extrapolation",4006114.61538462,255.364902038823,254.703828921875,256.025975155771,1.32214623389555
"res_epi","root","Simpson (q=2)","Extrapolation",4139651.43589744,255.365425076865,254.704349246216,256.026500907513,1.32215166129657
"res_epi","root","Simpson (q=2)","Extrapolation",4273188.25641026,255.365915427051,254.704837052293,256.026993801809,1.32215674951607
"res_epi","root","Simpson (q=2)","Extrapolation",4406725.07692308,255.366376060827,254.705295296134,256.02745682552,1.32216152938602
"res_epi","root","Simpson (q=2)","Extrapolation",4540261.8974359,255.366809600077,254.705726586021,256.027892614132,1.32216602811147
"res_epi","root","Simpson (q=2)","Extrapolation",4673798.71794872,255.367218367056,254.706133232162,256.02830350195,1.3221702697885
"res_epi","root","Simpson (q=2)","Extrapolation",4807335.53846154,255.367604426008,254.70651728809,256.028691563926,1.32217427583592
"res_epi","root","Simpson (q=2)","Extrapolation",4940872.35897436,255.367969618024,254.706880585345,256.029058650703,1.32217806535746
"res_epi","root","Simpson (q=2)","Extrapolation",5074409.17948718,255.36831559041,254.707224762687,256.029406418133,1.32218165544583
"res_epi","root","Simpson (q=2)","Extrapolation",5207946,255.368643821522,254.707551290802,256.029736352243,1.32218506144099
"res_epi","young_leaf","Richness (q=0)","Rarefaction",10,9.68191146733536,9.68106553926346,9.68275739540726,0.00169185614380041
"res_epi","young_leaf","Richness (q=0)","Rarefaction",133546.820512821,1745.4971505846,1741.09172677592,1749.90257439328,8.81084761736383
"res_epi","young_leaf","Richness (q=0)","Rarefaction",267083.641025641,1871.77907117095,1866.05570450463,1877.50243783728,11.4467333326547
"res_epi","young_leaf","Richness (q=0)","Rarefaction",400620.461538462,1927.89578584332,1921.66295027802,1934.12862140863,12.4656711306029
"res_epi","young_leaf","Richness (q=0)","Rarefaction",534157.282051282,1959.48862199902,1953.10423712939,1965.87300686864,12.7687697392503
"res_epi","young_leaf","Richness (q=0)","Rarefaction",667694.102564103,1979.22012314662,1972.8586273773,1985.58161891594,12.7229915386397
"res_epi","young_leaf","Richness (q=0)","Rarefaction",801230.923076923,1992.25685220685,1986.00760497091,1998.50609944278,12.4984944718658
"res_epi","young_leaf","Richness (q=0)","Rarefaction",934767.743589744,2001.14354749562,1995.0507259842,2007.23636900704,12.1856430228422
"res_epi","young_leaf","Richness (q=0)","Rarefaction",1068304.56410256,2007.28772056803,2001.36897351285,2013.20646762321,11.8374941103593
"res_epi","young_leaf","Richness (q=0)","Rarefaction",1201841.38461538,2011.53449844401,2005.79049975807,2017.27849712996,11.4879973718848
"res_epi","young_leaf","Richness (q=0)","Rarefaction",1335378.20512821,2014.42392302533,2008.84304026214,2020.00480578852,11.1617655263744
"res_epi","young_leaf","Richness (q=0)","Rarefaction",1468915.02564103,2016.31760786995,2010.87697218642,2021.75824355348,10.8812713670613
"res_epi","young_leaf","Richness (q=0)","Rarefaction",1602451.84615385,2017.46535962611,2012.1290483606,2022.80167089162,10.6726225310244
"res_epi","young_leaf","Richness (q=0)","Observed",1720442,2018,2012.71276588205,2023.28723411795,10.5744682359013
"res_epi","young_leaf","Richness (q=0)","Extrapolation",1735988.66666667,2018.04221630602,2012.75767776753,2023.32675484451,10.5690770769811
"res_epi","young_leaf","Richness (q=0)","Extrapolation",1869525.48717949,2018.24082180232,2012.93510564248,2023.54653796215,10.6114323196671
"res_epi","young_leaf","Richness (q=0)","Extrapolation",2003062.30769231,2018.30186226073,2012.88879924681,2023.71492527465,10.8261260278396
"res_epi","young_leaf","Richness (q=0)","Extrapolation",2136599.12820513,2018.32062275645,2012.71993670516,2023.92130880774,11.2013721025755
"res_epi","young_leaf","Richness (q=0)","Extrapolation",2270135.94871795,2018.32638870593,2012.4762579859,2024.17651942596,11.7002614400626
"res_epi","young_leaf","Richness (q=0)","Extrapolation",2403672.76923077,2018.32816084319,2012.18905630161,2024.46726538478,12.278209083167
"res_epi","young_leaf","Richness (q=0)","Extrapolation",2537209.58974359,2018.32870550118,2011.88146985984,2024.77594114253,12.8944712826933
"res_epi","young_leaf","Richness (q=0)","Extrapolation",2670746.41025641,2018.32887289924,2011.57035742055,2025.08738837793,13.51703095738
"res_epi","young_leaf","Richness (q=0)","Extrapolation",2804283.23076923,2018.32892434823,2011.26733077357,2025.3905179229,14.1231871493387
"res_epi","young_leaf","Richness (q=0)","Extrapolation",2937820.05128205,2018.32894016084,2010.9798339551,2025.67804636658,14.6982124114779
"res_epi","young_leaf","Richness (q=0)","Extrapolation",3071356.87179487,2018.32894502077,2010.71219255779,2025.94569748375,15.2335049259523
"res_epi","young_leaf","Richness (q=0)","Extrapolation",3204893.69230769,2018.32894651445,2010.466509895,2026.19138313389,15.7248732388966
"res_epi","young_leaf","Richness (q=0)","Extrapolation",3338430.51282051,2018.32894697352,2010.24336960874,2026.4145243383,16.1711547295617
"res_epi","young_leaf","Richness (q=0)","Extrapolation",3471967.33333333,2018.32894711462,2010.04235804575,2026.61553618348,16.5731781377326
"res_epi","young_leaf","Richness (q=0)","Extrapolation",3605504.15384615,2018.32894715798,2009.86243942677,2026.79545488919,16.9330154624286
"res_epi","young_leaf","Richness (q=0)","Extrapolation",3739040.97435897,2018.32894717131,2009.702218583,2026.95567575961,17.2534571766109
"res_epi","young_leaf","Richness (q=0)","Extrapolation",3872577.79487179,2018.3289471754,2009.56012099035,2027.09777336046,17.5376523701134
"res_epi","young_leaf","Richness (q=0)","Extrapolation",4006114.61538462,2018.32894717666,2009.43451334506,2027.22338100827,17.7888676632097
"res_epi","young_leaf","Richness (q=0)","Extrapolation",4139651.43589744,2018.32894717705,2009.32378204755,2027.33411230655,18.010330258996
"res_epi","young_leaf","Richness (q=0)","Extrapolation",4273188.25641026,2018.32894717717,2009.22638225068,2027.43151210366,18.2051298529846
"res_epi","young_leaf","Richness (q=0)","Extrapolation",4406725.07692308,2018.32894717721,2009.14086656299,2027.51702779143,18.3761612284402
"res_epi","young_leaf","Richness (q=0)","Extrapolation",4540261.8974359,2018.32894717722,2009.06589987637,2027.59199447806,18.5260946016965
"res_epi","young_leaf","Richness (q=0)","Extrapolation",4673798.71794872,2018.32894717722,2009.00026489104,2027.6576294634,18.6573645723538
"res_epi","young_leaf","Richness (q=0)","Extrapolation",4807335.53846154,2018.32894717722,2008.94286155106,2027.71503280338,18.7721712523276
"res_epi","young_leaf","Richness (q=0)","Extrapolation",4940872.35897436,2018.32894717722,2008.89270263331,2027.76519172113,18.8724890878166
"res_epi","young_leaf","Richness (q=0)","Extrapolation",5074409.17948718,2018.32894717722,2008.84890704331,2027.80898731114,18.9600802678297
"res_epi","young_leaf","Richness (q=0)","Extrapolation",5207946,2018.32894717722,2008.8106918816,2027.84720247284,19.036510591246
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",10,9.56182137699583,9.56064859804858,9.56299415594307,0.00234555789448621
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",133546.820512821,321.715714616704,321.062537738063,322.368891495345,1.30635375728218
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",267083.641025641,322.962680226297,322.307793550718,323.617566901876,1.3097733511579
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",400620.461538462,323.38754803011,322.731859491563,324.043236568657,1.31137707709365
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",534157.282051282,323.601145385291,322.944973348642,324.257317421941,1.31234407329964
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",667694.102564103,323.729345703377,323.072863218958,324.385828187797,1.31296496883863
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",801230.923076923,323.814659290001,323.157966836793,324.47135174321,1.31338490641747
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",934767.743589744,323.875428859305,323.21858649478,324.532271223829,1.31368472904944
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",1068304.56410256,323.92085880995,323.263903613501,324.577814006398,1.3139103928969
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",1201841.38461538,323.956071887793,323.299027675284,324.613116100302,1.31408842501753
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",1335378.20512821,323.984144425972,323.327027185331,324.641261666613,1.31423448128169
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",1468915.02564103,324.007032730571,323.349853694448,324.664211766694,1.31435807224636
"res_epi","young_leaf","Shannon (q=1)","Rarefaction",1602451.84615385,324.026041346542,323.368808767506,324.683273925578,1.31446515807113
"res_epi","young_leaf","Shannon (q=1)","Observed",1720442,324.040336095268,323.383061541667,324.697610648869,1.31454910720197
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",1735988.66666667,324.042079838732,323.384800063149,324.699359614316,1.31455955116735
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",1869525.48717949,324.056418904445,323.399096024165,324.713741784724,1.31464576055919
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",2003062.30769231,324.069675130562,323.412312126753,324.727038134371,1.31472600761776
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",2136599.12820513,324.081930289608,323.424529939057,324.739330640158,1.31480070110126
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",2270135.94871795,324.093259978911,323.435824867868,324.750695089953,1.31487022208501
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",2403672.76923077,324.103734086934,323.446266624036,324.761201549833,1.31493492579659
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",2537209.58974359,324.113417224395,323.455919652727,324.770914796062,1.31499514333507
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",2670746.41025641,324.122369122815,323.464843531174,324.779894714455,1.31505118328084
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",2804283.23076923,324.130645002988,323.473093336387,324.788196669589,1.31510333320216
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",2937820.05128205,324.138295915613,323.480719985081,324.795871846146,1.31515186106435
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",3071356.87179487,324.145369056207,323.487770547934,324.802967564481,1.31519701654747
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",3204893.69230769,324.151908056234,323.494288540095,324.809527572372,1.31523903227742
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",3338430.51282051,324.15795325225,323.500314189762,324.815592314739,1.31527812497643
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",3471967.33333333,324.16354193473,323.505884686461,324.821199182999,1.31531449653755
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",3605504.15384615,324.16870857809,323.511034410576,324.826382745604,1.31534833502781
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",3739040.97435897,324.173485053351,323.515795145538,324.831174961163,1.31537981562496
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",3872577.79487179,324.177900824739,323.520196273993,324.835605375485,1.31540910149158
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",4006114.61538462,324.181983131437,323.524264959142,324.839701303733,1.31543634459103
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",4139651.43589744,324.185757155614,323.52802631239,324.843487998838,1.3154616864482
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",4273188.25641026,324.189246177762,323.531503548332,324.846988807193,1.31548525886035
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",4406725.07692308,324.192471720309,323.534718128029,324.850225312588,1.31550718455912
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",4540261.8974359,324.195453680375,323.537689891461,324.853217469289,1.31552757782822
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",4673798.71794872,324.198210452518,323.540437179978,324.855983725058,1.31554654508034
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",4807335.53846154,324.200759042197,323.5429769495,324.858541134894,1.31556418539378
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",4940872.35897436,324.203115170674,323.545324875167,324.860905466181,1.31558059101394
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",5074409.17948718,324.205293371994,323.547495448084,324.863091295904,1.31559584782076
"res_epi","young_leaf","Shannon (q=1)","Extrapolation",5207946,324.207307082636,323.549502064754,324.865112100518,1.31561003576348
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",10,9.37760610346633,9.37593143210338,9.37928077482928,0.00334934272590104
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",133546.820512821,135.466422706187,135.078597320095,135.854248092279,0.775650772183724
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",267083.641025641,135.534654618729,135.146437252684,135.922871984774,0.776434732090308
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",400620.461538462,135.557415021678,135.169066857435,135.945763185922,0.776696328487105
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",534157.282051282,135.568798291952,135.180384702604,135.957211881301,0.776827178696863
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",667694.102564103,135.575629240981,135.187176388774,135.964082093187,0.776905704412741
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",801230.923076923,135.580183614293,135.191704583066,135.96866264552,0.776958062453616
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",934767.743589744,135.583436944233,135.19493921212,135.971934676346,0.776995464225649
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",1068304.56410256,135.585877060295,135.197365301424,135.974388819165,0.777023517741441
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",1201841.38461538,135.587775001615,135.199252332008,135.976297671221,0.777045339213601
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",1335378.20512821,135.589293358167,135.200761960129,135.977824756205,0.777062796075484
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",1468915.02564103,135.590535701118,135.201997161338,135.979074240898,0.777077079560456
"res_epi","young_leaf","Simpson (q=2)","Rarefaction",1602451.84615385,135.591570997693,135.203026506675,135.980115488712,0.77708898203764
"res_epi","young_leaf","Simpson (q=2)","Observed",1720442,135.592352045208,135.203803064252,135.980901026165,0.777097961912034
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",1735988.66666667,135.592447041467,135.203897514404,135.980996568529,0.777099054124847
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",1869525.48717949,135.593197940592,135.204644096811,135.981751784373,0.77710768756225
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",2003062.30769231,135.593848727062,135.205291142064,135.98240631206,0.777115169996534
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",2136599.12820513,135.594418170728,135.205857312118,135.982979029338,0.777121717219302
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",2270135.94871795,135.594920625289,135.206356878162,135.983484372415,0.777127494252511
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",2403672.76923077,135.595367254923,135.206800940198,135.983933569648,0.777132629449795
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",2537209.58974359,135.595766873591,135.207198261519,135.984335485664,0.777137224145122
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",2670746.41025641,135.596126532556,135.207555852852,135.98469721226,0.777141359407437
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",2804283.23076923,135.596451940052,135.20787938962,135.985024490485,0.777145100864971
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",2937820.05128205,135.596747766505,135.208173515398,135.985322017612,0.777148502214573
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",3071356.87179487,135.597017870129,135.208442066222,135.985593674037,0.777151607815028
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",3204893.69230769,135.597265466134,135.208688238818,135.98584269345,0.777154454632637
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",3338430.51282051,135.597493255316,135.208914718456,135.986071792176,0.777157073719252
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",3471967.33333333,135.597703522983,135.209123777308,135.986283268658,0.777159491349948
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",3605504.15384615,135.597898215892,135.209317350938,135.986479080846,0.777161729907448
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",3739040.97435897,135.598079002702,135.209497098414,135.986660906991,0.777163808577029
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",3872577.79487179,135.598247321923,135.209664449974,135.986830193871,0.777165743897967
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",4006114.61538462,135.598404420266,135.209820645164,135.986988195368,0.777167550204354
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",4139651.43589744,135.598551383587,135.209966763597,135.987136003577,0.777169239980765
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",4273188.25641026,135.598689162011,135.210103749935,135.987274574087,0.777170824151369
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",4406725.07692308,135.598818590502,135.210232434343,135.98740474666,0.777172312316338
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",4540261.8974359,135.598940405794,135.210353549321,135.987527262267,0.777173712946194
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",4673798.71794872,135.599055260428,135.210467743656,135.9876427772,0.777175033543756
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",4807335.53846154,135.599163734441,135.210575594052,135.98775187483,0.777176280778008
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",4940872.35897436,135.599266345165,135.210677614866,135.987855075463,0.777177460597045
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",5074409.17948718,135.599363555479,135.210774266317,135.98795284464,0.777178578323003
"res_epi","young_leaf","Simpson (q=2)","Extrapolation",5207946,135.599455780786,135.21086596142,135.988045600152,0.77717963873198
"res_endo","old_leaf","Richness (q=0)","Rarefaction",10,9.21956050954995,9.21794761461425,9.22117340448565,0.00322578987139721
"res_endo","old_leaf","Richness (q=0)","Rarefaction",206736.512820513,1963.11163017333,1958.75110922935,1967.47215111731,8.7210418879622
"res_endo","old_leaf","Richness (q=0)","Rarefaction",413463.025641026,2135.10185478899,2129.24193100897,2140.96177856902,11.7198475600462
"res_endo","old_leaf","Richness (q=0)","Rarefaction",620189.538461538,2217.72628694255,2210.93173862494,2224.52083526017,13.5890966352272
"res_endo","old_leaf","Richness (q=0)","Rarefaction",826916.051282051,2267.65099387504,2260.30555491397,2274.99643283611,14.6908779221367
"res_endo","old_leaf","Richness (q=0)","Rarefaction",1033642.56410256,2301.43291033114,2293.80541385535,2309.06040680692,15.2549929515644
"res_endo","old_leaf","Richness (q=0)","Rarefaction",1240369.07692308,2325.87523022783,2318.14245771606,2333.60800273959,15.4655450235332
"res_endo","old_leaf","Richness (q=0)","Rarefaction",1447095.58974359,2344.33435082571,2336.60606685024,2352.06263480118,15.4565679509406
"res_endo","old_leaf","Richness (q=0)","Rarefaction",1653822.1025641,2358.67987834013,2351.02103755705,2366.33871912321,15.3176815661664
"res_endo","old_leaf","Richness (q=0)","Rarefaction",1860548.61538462,2370.04873479812,2362.49526683007,2377.60220276616,15.1069359360918
"res_endo","old_leaf","Richness (q=0)","Rarefaction",2067275.12820513,2379.17973452283,2371.74868724369,2386.61078180197,14.8620945582807
"res_endo","old_leaf","Richness (q=0)","Rarefaction",2274001.64102564,2386.57853846319,2379.27441503315,2393.88266189322,14.6082468600725
"res_endo","old_leaf","Richness (q=0)","Rarefaction",2480728.15384615,2392.60586724316,2385.42460978655,2399.78712469977,14.3625149132185
"res_endo","old_leaf","Richness (q=0)","Rarefaction",2687454.66666667,2397.52781832885,2390.45934541339,2404.59629124431,14.13694583092
"res_endo","old_leaf","Richness (q=0)","Rarefaction",2894181.17948718,2401.54613253656,2394.57596291917,2408.51630215396,13.9403392347913
"res_endo","old_leaf","Richness (q=0)","Rarefaction",3100907.69230769,2404.81723263301,2397.92751567143,2411.70694959459,13.7794339231596
"res_endo","old_leaf","Richness (q=0)","Rarefaction",3307634.20512821,2407.46468810704,2400.63484462269,2414.29453159139,13.659686968701
"res_endo","old_leaf","Richness (q=0)","Rarefaction",3514360.71794872,2409.58768612575,2402.79479414756,2416.38057810394,13.5857839563832
"res_endo","old_leaf","Richness (q=0)","Rarefaction",3721087.23076923,2411.26695097802,2404.48596512927,2418.04793682676,13.5619716974925
"res_endo","old_leaf","Richness (q=0)","Rarefaction",3927813.74358974,2412.56902399949,2405.77288522329,2419.36516277568,13.5922775523904
"res_endo","old_leaf","Richness (q=0)","Rarefaction",4134540.25641026,2413.5493984183,2406.70906855899,2420.38972827761,13.680659718616
"res_endo","old_leaf","Richness (q=0)","Observed",4257668,2414,2407.11873123988,2420.88126876012,13.7625375202342
"res_endo","old_leaf","Richness (q=0)","Extrapolation",4341266.76923077,2414.25543100843,2407.3399204163,2421.17094160055,13.8310211842518
"res_endo","old_leaf","Richness (q=0)","Extrapolation",4547993.28205128,2414.7456642049,2407.72395992565,2421.76736848416,14.0434085585166
"res_endo","old_leaf","Richness (q=0)","Extrapolation",4754719.79487179,2415.0850911812,2407.92923736824,2422.24094499415,14.3117076259123
"res_endo","old_leaf","Richness (q=0)","Extrapolation",4961446.30769231,2415.32010315726,2408.00617785768,2422.63402845684,14.6278505991595
"res_endo","old_leaf","Richness (q=0)","Extrapolation",5168172.82051282,2415.48282042121,2407.99140862883,2422.97423221359,14.9828235847681
"res_endo","old_leaf","Richness (q=0)","Extrapolation",5374899.33333333,2415.5954823733,2407.91178773977,2423.27917700683,15.3673892670568
"res_endo","old_leaf","Richness (q=0)","Extrapolation",5581625.84615385,2415.67348709843,2407.78715034827,2423.55982384858,15.772673500308
"res_endo","old_leaf","Richness (q=0)","Extrapolation",5788352.35897436,2415.72749590113,2407.63221200701,2423.82277979525,16.1905677882396
"res_endo","old_leaf","Richness (q=0)","Extrapolation",5995078.87179487,2415.76489044056,2407.45791196355,2424.07186891757,16.6139569540255
"res_endo","old_leaf","Richness (q=0)","Extrapolation",6201805.38461538,2415.79078161957,2407.27237784902,2424.30918539013,17.0368075411043
"res_endo","old_leaf","Richness (q=0)","Extrapolation",6408531.8974359,2415.80870811796,2407.08162894032,2424.53578729559,17.4541583552682
"res_endo","old_leaf","Richness (q=0)","Extrapolation",6615258.41025641,2415.82112004189,2406.89009510322,2424.75214498055,17.8620498773334
"res_endo","old_leaf","Richness (q=0)","Extrapolation",6821984.92307692,2415.82971379245,2406.70100339318,2424.95842419173,18.2574207985481
"res_endo","old_leaf","Richness (q=0)","Extrapolation",7028711.43589744,2415.83566392147,2406.5166682358,2425.15465960715,18.6379913713427
"res_endo","old_leaf","Richness (q=0)","Extrapolation",7235437.94871795,2415.8397836635,2406.3387105667,2425.3408567603,19.002146193603
"res_endo","old_leaf","Richness (q=0)","Extrapolation",7442164.46153846,2415.84263608473,2406.16822417902,2425.51704799045,19.3488238114305
"res_endo","old_leaf","Richness (q=0)","Extrapolation",7648890.97435897,2415.84461104017,2406.00590257093,2425.6833195094,19.6774169384707
"res_endo","old_leaf","Richness (q=0)","Extrapolation",7855617.48717949,2415.84597845705,2405.85213606687,2425.83982084723,19.9876847803607
"res_endo","old_leaf","Richness (q=0)","Extrapolation",8062344,2415.84692522725,2405.70708644976,2425.98676400473,20.279677554975
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",10,8.91623827302134,8.91395421692829,8.91852232911438,0.00456811218609587
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",206736.512820513,197.863792528916,197.535722994185,198.191862063647,0.656139069461858
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",413463.025641026,198.434260434817,198.104665598767,198.763855270866,0.659189672098535
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",620189.538461538,198.631327450943,198.301204170797,198.961450731088,0.660246560291398
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",826916.051282051,198.731205437867,198.400813647048,199.061597228686,0.6607835816381
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",1033642.56410256,198.791528051537,198.460974160122,199.122081942952,0.66110778282939
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",1240369.07692308,198.83188193426,198.501220896121,199.1625429724,0.661322076279077
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",1447095.58974359,198.860755812288,198.530020166084,199.191491458491,0.661471292406588
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",1653822.1025641,198.882424961079,198.551635630272,199.213214291885,0.661578661612623
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",1860548.61538462,198.899277202715,198.56844835157,199.23010605386,0.661657702289688
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",2067275.12820513,198.912750498962,198.581892049113,199.243608948811,0.661716899698717
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",2274001.64102564,198.923763177485,198.59288224448,199.254644110491,0.661761866010181
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",2480728.15384615,198.932928788397,198.602030572281,199.263827004512,0.661796432231711
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",2687454.66666667,198.94067215911,198.609760518763,199.271583799457,0.661823280693852
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",2894181.17948718,198.947298115293,198.616375949614,199.278220280973,0.661844331359248
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",3100907.69230769,198.953030665315,198.622100174089,199.283961156541,0.661860982452083
"res_endo","old_leaf","Shannon (q=1)","Rarefaction",3307634.20512821,198.958036723867,198.627099592665,199.28897385507,0.661874262405661
